vin,sellingprice
2c3ccaag2ch311181,15866.75
5fnrl5h6xbb087088,14541.005
wbaka4c53cds99188,9881.43
2g4ws52m9x1607302,2354.625
1n4al3ap3dn511404,11296.505
3fadp4ej4dm159229,11883.0
yv1rs58d312061249,1912.5
1ftew1e86afa90178,15061.0
1d4hd48d94f150247,5660.0
1g1zk57728f275694,7345.64
1fmcu9g91eua79197,17633.5
jtedd21a540103635,6858.25
2g1fb1e35e9287483,21746.125
kmhdn46d26u377964,4936.75
5fnrl38646b042240,6709.25
wddhf8jb3da713397,27847.96
3a4fy48b96t371583,4835.0
kndmg4c77e6552340,15131.46
wauvc68e14a110682,4854.0
1n4al2ap0cn483456,13475.25
3fa6p0h93dr262017,14152.75
jtjbt20x430014915,4873.0
wbapk5c53bf125505,18033.0
1b3lc56k98n253599,6482.0
3gnal3ek3es648916,18753.75
1n4al11d93c229904,4269.5
3fadp4ej5dm150538,10893.255
1c6rr6gt3es247869,20319.64
sajda01d2ygl47950,1674.25
1ftpx14544kb16012,5835.75
1g1ze5e14bf355866,9985.0
1fmdk03w78ga00748,11002.75
2g1wf5e3xd1132999,12036.5
kmhhu6kj5fu126030,19668.24
1nxbr32e15z416496,6237.0
2c3cdxhgxeh366132,17323.5
1n4aa5apxdc838055,14910.75
2c4rdgcg1dr685389,13093.0
1fmdu73k35ua95578,5233.75
5yfbu4ee6dp218884,11196.765
1fm5k8d83dgc37220,21683.145
1c3ccbhg0cn170629,10499.5
5npdh4ae7dh259685,11230.0
1fahp3f20cl306701,12790.5
1ftpw14536kb29131,8045.25
2c4rc1bg6er398407,18370.21
5yfbu4ee0dp153207,11115.0
3n1ab7ap7dl562377,10032.0
2gnflnek9d6322973,15643.325
1b3hb48b47d411626,4003.0
wbapk5g5xbnn81145,18848.5
1fmzu73w04ub68297,4961.75
1fm5k7f80fga56246,23088.1
4t1bf1fk8cu096197,12894.5
2t3bf33v29w016371,10266.25
2fmza51401bc25369,1520.375
3gsdl43n69s644183,13475.75
jt8bf22g8v5001175,1382.75
jh4cu2f46cc012016,16716.0
1ftfx1ef1dkf30531,25621.0
jh4cu2f44cc020230,16723.5
1ftew1cw5afc63125,15098.0
3n1ce2cp8el401814,11773.32
1a4gp45r66b760417,5497.75
2gcec19t041125719,6992.5
jm1cw2dl4c0107617,18353.0
wddgf5hb7ca674554,21108.5
1ftne2ewxeda79340,21264.5
1g6da5ey1b0118736,14088.5
1ftne24l68da20149,8599.5
2fmdk3jcxcba60212,18765.0
2gnflfek3e6265905,16156.5
wddng71x57a117122,17523.03
5npdh4ae1eh471015,12739.0
knage123385220273,7655.64
kndmb5c14f6018228,19621.57
4a3ac44gx4e049674,4772.75
1hgcg5650wa239531,1636.0
jn8az08t45w319886,5524.5
1g1pc5sb9e7415844,12693.25
5n1al0mm2dc339478,29569.82
wbaph5g59bnm72058,22536.5
1gthk43649f169968,18686.0
3gyfnge37cs545725,18885.45
1b3cb4ha5ad635514,10406.5
jn8ar05y8vw187490,2043.5
4t1bf1fk5eu331593,14530.25
1j4gl58k12w198025,2366.75
4m2yu57196kj09812,5675.5
1zvbp8cf8e5258597,19461.6
1hgct2b83da011210,15723.25
2t1br38e04c219715,5542.0
1j8hh48n16c253668,6721.0
3vwfp7atxdm653751,11188.0
1n6aa07a56n534006,6693.75
1n4al11d93c143234,3734.5
5npeb4ac5dh685931,9871.0
1gtn1tex4bz219049,19996.82
4jgbb86e38a352687,15266.25
2lmdj6jk4cbl09958,16022.455
1g1pf5sc1c7154576,9775.5
jn1cv6ap2cm936036,19344.5
3tmju4gnxbm118106,16895.95
1g1jc6sg8d4197774,11351.25
1g6kd54yx4u102045,4187.75
5uxfa53573lw23919,4713.5
1g1pc5sb7e7383198,14278.0
1n4al3ap5dc114031,14049.75
kmhdh4ae9du818333,12129.25
3fahp0ga1cr321925,12861.0
1j4fy29pxvp543606,3684.5
1fmcu9gx1duc66579,14910.32
2c4rdgbg9dr586630,11909.0
jtdkn3du3c5440021,12397.75
2d4rn4dg8br731505,13063.5
1ftrx12849kc16382,12046.25
1gcec14w8ye296191,1804.25
3c6ur5dl4dg594013,-20684.98
1g6kd54y45u240438,6278.75
2c4rc1bg5er215062,17124.5
1gc0cvcg0bf217996,12917.7
1ftsw21r08ea35541,16900.25
wddgj4hb6cf762085,20133.0
wbapk5c53ba995784,17369.0
1n4al3ap8dn466489,10548.01
2c4rc1bg8er444724,19474.25
jthbk1eg0b2453572,19647.0
jn8af5mv9ct114852,13396.0
3c4pdcbgxdt660425,17189.5
3n1cn7ap4el848317,12566.75
1gnscce06er101869,10005.465
2fmdk3kc0dba17577,18801.425
1fmdk02125ga33724,6536.5
1g1yy32gx45117125,8446.75
1ftrf12w88kb31268,10975.0
1ftne2ew1eda17521,20105.5
1g1zc5e01af279003,6933.39
1n4al2ap2cn421069,12429.5
1fmfk19568la25161,9610.0
kmhwf25s15a174316,4482.0
jthbj46gx92293083,8960.0
salsf25446a928291,5991.125
1g1jc5246x7234663,1177.125
1g1zg57bx9f233877,7586.75
6g2ec57y18l144082,9697.14
wba3x5c51fd561335,-9934.22
wbaxg5c58cdx02821,21954.59
jtjht00w613507397,4494.125
5npdh4ae4fh580134,15350.0
1gys3bef8br310172,6971.11
4jgbb8gb0aa587770,19081.78
1g4ga5ec8bf315474,10016.75
2c4rc1bg0cr306334,13276.25
1n4al3ap1dc166319,13240.25
1vwah7a33cc035274,11928.27
jn8az08w26w507009,6048.375
1ftnx21s03ec50133,5815.0
jhlre38728c058068,10289.25
5yfbu4ee5cp040531,12871.25
1g2jb12f637198718,5008.5
jn8as5mtxdw516759,13667.76
1d7rv1gt5bs615980,18926.5
3g5da03e14s506223,6576.0
jf2sh6dc1ah800013,9905.75
1fmcu0gx9dub25013,14482.32
ja4lx41gx3u033607,6054.0
5tdkk3dc3bs068771,12732.5
5fnyf3h90ab010956,13968.75
jthbk262672026946,11070.75
1c3ccbcg1dn580090,12442.25
3fa6p0h92dr310817,10930.76
5fnrl38758b020243,8995.75
kmhdu4ad7au879520,5897.5
5npeb4ac2ch428711,12035.5
3fahp0ha3br174035,9691.0
1fmhk7f96cga44040,23749.75
kmhtc6adxcu028762,12895.0
1hgcp2f68ca121052,12773.5
jn8as5mv3cw369491,15382.25
1n4al2ap7cn474124,12686.0
1yvhz8bhxc5m07206,10265.0
1n4aa5ap3bc830683,17423.0
1c3ccbbb8dn617318,11047.26
1n4al11d46n459570,5830.5
1nxbr32e25z462046,6002.5
jm1fe173370213231,6562.5
1c3cccag2fn516541,14947.25
1gnkrfed4cj319906,15629.75
jthce96s870007492,13323.0
jn8as5mv3bw688906,12282.45
wmwsu3c5xct258712,13829.0
wdcgg8jb1dg088587,24652.75
1d7he48n65s293738,7478.25
wbapk7c54ba970422,17089.25
1gnskke77er143980,3819.2
wdcgg5hbxfg362621,23012.49
1b3bd1fb1bn622612,10076.51
2g61m5s35e9120552,13938.07
1g4gd5e3xcf130173,12581.75
1g8zs57n58f191580,6225.0
2d4rn4de4ar220595,13129.75
4jgbf71e67a151032,14707.0
3fahp0ha3cr239449,10349.255
5n1an0nw5ac526042,16558.75
1g1pc5sb0e7169962,13089.0
wba3a5g56dnp27058,17940.19
yv1cz91h741109545,5630.0
1g1ad5f56a7198951,7059.82
4m2du66w15zj06622,5267.25
5npdh4ae0dh318477,11266.005
1n4al2ep9dc164631,12526.77
4jgda2eb3ca030804,4235.82
1gkfk66817j191487,13770.14
1g1pc5sb1d7273794,9644.5
1n4al2ap1cc229444,13539.75
1c6rd7jt6cs147209,18894.655
waubfafl7da160825,17408.82
kndpbcac5f7704410,17450.375
waubfafl5ca116708,15341.07
1g1yy22g135112680,7214.125
2fmgk5dc3cbd09325,18815.03
3n1cb51d85l546631,6049.5
2c3ka43r76h118109,6790.75
1gkfc13j67r164908,14411.0
jn1cv6fe7em900448,19824.51
1fmru18w7wlb41094,1067.375
5xxgn4a68cg055051,13084.75
3fadp4aj6dm162266,13582.75
1ftmf1cw6akb34118,15017.5
1ftfw1e62bfa46876,19671.42
2c3cdybt0dh733940,20075.82
4s3bd6755v7204244,2105.25
1j8ft48b79d201231,10946.75
1hgcp368x8a034493,9932.75
1n4al3ap2dn508218,12609.265
1fm5k7f86egb64093,23029.82
2g2wp552x61215853,6678.5
jtebt17r550056061,8102.5
wbafr7c56cc809762,22451.925
3hggk5h85fm715766,12452.03
km8jn72d27u631975,11527.64
jhmge8h48ac033137,9544.25
2cndl13f876087514,7202.75
19uua66208a018984,8958.25
3fa6p0h7xdr210852,11494.845
1fafp44473f313533,4414.75
1ftlr4fe1bpa22869,12332.7
1g1az58fx67816531,6554.75
kndjt2a2xa7121067,8639.03
1gkds13sx22121337,2972.5
2b3lj54t99h605463,10275.64
1g1zt62814f230324,5350.25
jn1ca21d5wm920296,2094.5
jn8as5mtxew618533,10879.51
1gtdt196268277524,8402.5
5n3aa08a56n814142,7653.5
1hgcr2f36ea268523,14662.75
1ftnx20p44ea80809,5759.75
1fahp3m20cl421785,11556.5
1hgcp2f31ba011271,9652.0
5yfburhexep081457,14226.25
1fadp3k26el307620,12993.5
wdcgg8jb2dg102786,24729.0
5gzcz53426s899891,7263.75
1c4pjlcb7ew322911,20135.92
wbavb17586nk31597,6988.0
1n6ed27t33c442129,4587.25
1j4gw38s42c157501,3209.0
jtlkt334264047357,6265.75
1gkkvredxcj191391,22629.0
1gcskse34az112234,20595.25
2hgfb2f57ch315141,13409.75
1g1at58h997104339,7493.89
wddng7db4da503560,595.35
1fahp24w99g107731,9298.07
3fahp0ha6cr209040,10346.5
3d4pg5fv7at146963,12205.25
4t3zk3bb2bu041441,15955.0
1j4gx48s44c401220,4979.75
wbaka4c55cds99063,8891.13
1ftfx1efxcfb73678,23937.25
1c3cdwda9cd532503,13821.75
1n4bl24ex8c226323,5875.0
2g2wp552961130535,6698.5
1c4bjwdg1dl625169,567.45
wvwrh63b92p355081,2172.125
4t4bf1fk3dr274914,13141.0
jtdbe32k040292605,6617.0
5n1an08ux8c507006,6939.5
knadm4a31f6454718,14747.14
2hgfb2f56ch331122,12313.75
4t3bk11a79u010937,8690.5
4t1bf1fk4eu403657,15039.0
kmhdb8ae1cu142709,11887.75
2c3cdxct8dh687069,14147.5
1g1ja5sh4d4230102,11105.5
1b3hb48b87d376184,6867.5
3fa6p0h97er115698,14823.0
1mefm43135g615357,5697.5
1gklvned7aj152302,16801.5
1gkkrrkd4fj161607,21272.45
1fafp36p2yw248700,2502.5
js2re9a31a6100330,6284.96
wauaf78e96a098747,6068.75
1fahp3k22cl430720,9523.0
3fadp4ej0dm183866,11577.0
5npec4ac2bh255719,9324.5
2fmdk3jc3dbb36287,21708.82
1fahp3k2xcl236095,12758.75
3gnal2ek1fs518094,21252.25
1c4njcbaxed666244,16403.0
1ftpw14v99fa34117,12014.5
2c4rdgcg7er173427,15872.5
2g4gn5ex4e9229955,14176.5
2gcec19t741293194,6128.75
1g1pc5sbxe7295116,13216.75
5xyktca6xeg527324,18043.25
yv1672mc0cj131749,19549.445
1c4njpbb3ed821913,10646.505
1n4aa5ap6cc825091,16790.5
wmwrh335x6tk58068,6364.25
1g1ph5sc1c7277448,9073.0
2gnflnek9d6294382,14872.325
1gtr2we78cz106397,18702.225
2t2bk1baxac036358,16757.74
4t3ba3bb5du034457,19223.46
1fahp3fn0aw234484,7950.82
waujfafh7cn006209,18824.57
1hgcp2f73ca041912,10675.51
5j6tf2h57cl010724,17702.0
kndjt2a62d7522362,12354.14
5npdh4ae9eh496924,12728.5
jtezu17r948020563,7056.25
1hgcr2f50da157921,14809.25
3n1ab7ap5dl780074,13047.0
1n4aa5ap8ec436245,16986.0
jhlrd78575c036443,5584.5
jm1bk323941175715,4616.25
wddhf8jb5ca596162,26202.82
1fmfk15537la82728,7736.64
jm1cw2cl5d0155050,14466.46
1fahp2fw0ag143163,7835.82
1nxbu40e59z002179,7230.0
1ftrw12w28fa76678,11559.5
2fmdk3gc3dbb57549,22313.0
jn1by1ar5cm392316,23403.25
2t3dk4dvxcw076883,16628.07
km8jn72dx6u349100,7000.0
1gkdt13s442293492,6285.25
1zvbp8en7a5136280,13740.5
3vwlz7ajxbm322936,10351.265
1gndt13s422497192,2185.25
jn8as5mv1cw410944,14788.75
2t3bfrev3dw037304,17960.825
salmf1d44ba345539,-20743.33
2hnyd18846h537735,8635.75
jn8as5mv3cw714809,15269.75
2c3ak63h75h647425,5152.5
2g1fa1e39c9152958,20259.05
5n1ar2mm8ec690763,21856.75
1gnkrged3cj267075,16521.75
jm1cw2cl9d0148845,11751.395
ja32u2fu8cu018888,8795.0
3fa6p0h7xdr288726,13666.75
2t2zk1ba0cc076837,19371.39
1gkfk66807j189326,14306.89
kndmg4c77c6474784,12591.54
3fahp0ha6cr263230,12913.0
2g1wg5ekxb1130218,7104.0
1fmyu93183ke19847,5398.25
3d4ph9fg4bt537589,13121.75
jh4cu2f82cc014171,16307.75
kmhtc6ae3du154293,8882.5
1n6ad0ev4dn720551,21069.32
2t3kf4dv1bw104676,17754.0
5npdh4ae0dh335103,11859.5
1g1ra6e42cu112386,11387.0
4t1gb11e0su012150,851.125
wbake3c51ce770490,22029.5
2b3ca3cv8ah308390,7517.75
3fahp0ha8cr341443,10323.755
jm1bl1vg8b1386434,10435.5
waujt64b34n028875,5119.5
jtegf21a220067794,2916.75
kmhct4ae4du440500,12383.0
3gkec16z33g116757,4658.25
1yvhz8ch2b5m25499,11225.5
wbaev13472kl10243,3097.5
3gyfncey7as549825,15983.46
jtmzd35v885101397,10869.25
wmwzf3c57ct188997,14074.75
1n4al11d72c248515,3620.25
2c3cdxbg8eh296235,16187.39
1c3cccab9fn599096,17236.82
5yfburhe1ep117567,13754.75
wbalw7c54cc618689,-6596.535
1gndt13w9x2141654,1398.625
1j8hh58n68c179575,12284.14
1gcgg29vx51269497,4920.25
1fmjk1h59eef43275,6013.15
1zvbp8am2e5265112,18366.0
1c4bjwdgxcl151902,159.145
3lnhl2jc7cr809235,16432.5
jthba30g365161425,6984.0
wmwmf33549tu70520,9056.89
3gtp2ve74dg381235,16431.9
1fmcu9g93eub66146,17540.75
jthbf30g325017255,3500.875
1c4pjmcb1ew140157,19785.0
jf2gpacc4e8229779,16286.7
3vwdp7aj3cm329996,11801.5
wddgf8ab1dr273919,21384.57
js3ty92v544101649,5132.25
3n1ab6apxbl716801,7030.0
1ftyr10d89pa50313,9834.14
jnkcv51f64m712833,5686.25
3fahp0ga4cr341585,10292.255
waujc68e34a056087,4929.0
2b3ca3cv9ah302131,7429.75
1n4al3ap2en337519,13636.5
knafw6a30c5624924,11424.85
shsrd78526u423136,6536.25
1vwcp7a34dc057541,9987.005
5fryd3h82eb001175,5804.38
2t3bf4dv0bw174914,15693.75
1gnet16s856114366,6415.25
1fmzk04176ga40429,6332.75
2c4rdgcg5dr580466,13071.0
1hgcs1b36aa018939,8163.25
2fmdk4ak7cba76672,17616.14
1c4hjwdg9cl251807,2469.75
5npeb4ac7bh283826,9375.0
3d7jb1ek0ag103694,14196.96
1gnmcbe3xar152816,17283.23
kmhdb8ae8bu097301,7875.75
knafu4a26d5734539,12863.25
1vwat7a30fc021786,13267.5
19uua56692a056167,2174.125
1gkkrred5bj155398,14668.45
1fmcu0j93dub25258,15013.5
4jgbf8ge7aa543103,18625.5
5npeb4acxch501310,12470.25
jtdbu4ee7a9100702,8149.07
1fmcu9hx1dua35518,14909.32
2g1fk3dj4d9206340,19055.005
1fadp3f24el160630,14117.5
1gnuche05ar139903,12949.67
kmhgc4dd0cu170507,12819.025
nm0ls7bn0dt160762,17908.5
5fnrl5h66bb093681,19140.75
1n4al3ap6en342982,16075.0
2t2bk1ba3ac062011,17225.6
5gaer23758j142593,10811.25
1gnfk36399r302278,14229.17
2g1wg5ek1b1321137,8302.0
1fahp2d88dg130928,11507.1
3fahp0ha1cr239742,11048.765
3fahp06z07r245353,4865.0
1fahp3m20cl345937,9131.5
1hgcm66544a049808,5551.75
jnkcv54e84m803234,4547.5
2b3ca3cv8ah267940,8645.21
1fadp5cu9dl516392,16525.05
1c3cdzabxdn562779,11874.51
1g8zs57b09f130886,6450.75
1fahp2d81dg159932,11329.06
2t2ga31u34c004209,7040.5
1g1zt61826f239442,4998.25
1ft8w3bt5eea32754,12938.53
3n1ab6ap5al700150,7217.5
2b3cj5dt7ah324072,13972.0
2d4gp44l56r791505,5309.25
2cnalbec9b6274457,12057.19
1g1yy32g0y5113106,6093.125
2b4fp2539xr475390,1195.375
1n4al2ap6cc149993,12063.5
2hkrm3h74eh524454,21802.0
2g1fc1ev4a9154755,11843.5
kmhht6kd5du082105,18215.57
2c3cdxctxdh604631,14203.75
1n4al2ap2cn415837,12554.505
1ftex1cm1bfb38149,22026.5
1gkcs18w6yk224187,2789.375
jn8az1mw8ew513729,21627.07
2gnflgekxd6403329,15854.755
3n1bc1ap7al410979,7730.07
1fmzk05145ga03352,4390.625
kndpb3a26b7014974,13938.02
jtjzb1ba0d2007454,-9971.97
1gcec14v34e141615,7394.5
2g4wd582291230007,8312.75
3n1cn7ap3el821447,8430.25
yv4cy982491496604,6845.5
2d8hn44e99r657997,8976.39
1g11c5sl1ef295090,13895.0
3fa6p0h70dr112235,13676.25
jm1cr29l570143726,5426.5
1g1al58f487120963,3866.5
1n4al3ap5ec264660,16673.64
1gtgg25v771132705,8521.0
wbaev53403km26733,4998.5
5fnrl38787b066003,8814.14
jhmfa36298s023342,8968.14
kmhdh4ae9du800866,12109.25
1fmeu7ee8aua75199,15847.57
2fabp7ev8bx140180,8011.0
2fmdk3jc1bbb63775,14845.07
2g1wl16c269284411,5920.75
5npeb4ac2dh797893,12047.25
2c3ccacg8ch129904,16700.5
1d7he48k76s500211,7726.5
1yvhz8dh6c5m38028,12129.75
wbapk53599a512230,10776.71
3gnek13t52g170419,4037.5
1g1pc5sb0e7362533,13658.25
2c3cdxhg0eh149947,15069.25
1c6rd6kt6cs212682,18660.085
1n4al2ap4cn403799,12677.0
1g4gb5g37ef102935,11602.0
jthbj46g992320791,13528.89
5fnrl38747b123362,8222.25
jm1bl1vgxb1415450,9834.5
1g1al52f457539402,4551.5
jn8az08t03w113459,4363.5
1n4bu31d6vc270572,680.0
1gkfk66u03j284444,4794.25
1zvht82h185199650,10183.5
1gkkrned0cj412753,21238.705
salsf2d48da766308,-18021.95
3gnfk123x7g236721,14074.5
1fmcu0e70ckc05524,16618.05
2fmdk4jcxeba75446,22230.57
1n4aa5ap2cc825525,15864.75
3vwsg71k06m646560,5743.0
1fm5k8f89egc02941,23282.82
1g1pc5sb8e7165237,12632.5
1n4al2ep1bc104047,10445.5
3c3jy45x77t588944,3994.75
waulfafr4ea062958,21486.71
2fmdk3gc4bba39670,15120.25
1n4al3ap5ec172366,13219.5
2hgfb2f80ch537806,11278.25
3fahp0ja3cr413157,13270.0
1fmcu9g90euc24553,14469.44
jn1cv6arxbm356730,17734.25
5xyktca60fg556333,18280.06
1g1pc5sb8e7334978,13766.0
jm1fe17n540103634,5154.5
jn8as5mv2bw281210,14631.0
1c3ccbbb5en178712,8477.75
2fmgk5dc9cbd20815,18511.5
1zvbp8em9e5227175,17162.515
1fadp5bu5el515520,21255.945
4t1bf30k62u012932,3643.0
1fmcu9jx1eud74212,19021.75
1c6rd6fp9cs168786,16938.48
2g1wb58n381277185,9855.25
5npeb4ac6dh613930,11541.5
2c4rdgcg6cr333617,10972.5
1c6rd7kt3cs195829,18819.655
1fmzu75w53ub71899,4158.375
sajda01d2ygl50959,1265.75
4a4ap3au3ee014724,20248.25
4t3bk11a09u021357,11002.64
1gnskkkc5fr205430,2060.12
1g2zh58n174244468,4634.5
2hgfb2f57dh599078,13537.5
1c4njrfb8ed784878,15301.255
1g6du57v390159793,12927.14
1n4al11d26n343493,5773.0
jthbf5c25a5114337,14901.71
1n4al11d82c259183,4694.25
3n1ab7ap5dl636556,12918.015
1n4al2ap0cn489516,10425.0
wbscd0325vee11754,3836.875
salsk2d47da814165,-17741.24
1ftfw1et3cfb53409,22631.75
55swf4kb8fu001291,22818.14
1fbne3bl7eda82541,10483.37
1n4aa5ap5ec461281,17185.0
1ftfw1et5dfa59081,23305.56
2fmdk39c78ba90487,13015.89
1ftne2ew5ddb06930,17495.5
4t1bk36b86u161660,6915.75
3c3cffar1ct352348,11029.75
js3tx92v754105898,6504.75
kndmb233566030873,5266.0
5fnyf4h91bb084006,18195.75
1fm5k8d83dgc21762,22709.07
3vwdp7aj2dm270960,13594.25
2g1wb5e34f1108907,20094.03
1g1zt58n17f152557,4013.0
1ftfw1cv0ake76812,15098.0
wbakg7c5xce802435,20793.75
2c3ccaag0eh276126,18034.75
1g1zs52f45f136970,6752.5
3vwjp7at3cm626741,11330.0
5n1bv28u64n307903,6131.0
1fmcu9j99eud38883,17031.71
knafx4a65e5096893,11641.0
19xfb2f51ee233919,14966.75
wbalw7c55cdx58177,-6353.94
wddgf81x69f211596,14848.75
5j6re3h45bl055587,15880.5
1vwcs7a33ec045722,14204.35
5npec4ab7ch389960,12441.0
3n1bc1cp4ck813081,11993.5
5fnrl38627b411596,5184.5
1fahp3f28cl307174,12717.75
2g1wd58c469142353,4971.0
wbavb33546ps11319,6975.5
jt3gn87r5v0048995,1056.0
wbaxg5c54cdy30327,18437.22
jn1cv6fe7bm952299,24414.5
1g1ra6e40cu118204,11334.89
1fm5k7f89egc48957,22459.64
jt3hn86r9y0287315,1885.125
2hnyd2h60bh520588,17282.98
4s3bmbd68e3010479,13556.775
wvwpd63bx3p054100,3990.25
4t1bg22k0xu511253,1314.75
1gazgyfgxc1170721,16542.81
4t1bf1fk3cu072678,12155.5
5xxgm4a76cg050751,13051.5
jn1cv6ap7dm300259,21581.125
1gner23d89s168824,11646.25
1gnds13s882104273,6636.5
1fmeu63e37ua88013,10018.5
3fadp4ej3bm153712,8910.5
1gcsgafx9e1154304,17206.25
3fadp4bj1em142832,11470.25
1n4al2apxcc115202,10818.75
3gnal2ek7es677488,18040.25
3fa6p0hr5dr321598,13576.5
wmeej3ba1ck554555,11631.0
5npec4ac5ch383423,11442.75
5fnyf28726b005144,6814.5
4a3ab36f48e027192,6969.75
jhmge8h66bc016405,9696.39
jthbf5c20a5123852,14960.5
1fm5k7f82dgc07309,24064.25
jn1cv6ar3cm677526,20491.75
1fm5k8d86dga01337,23299.0
3gnal2ek9ds633734,16659.01
wddgf4hb5cr199921,21521.0
1hgcp2f60ca196263,14966.25
1gker23708j127812,12140.5
5npeb4ac2ch502628,12632.0
4jgbf7be2ba673986,24298.5
5xyktca69eg476009,16322.255
1gnds33s092120075,7422.5
1gkdt13s542285854,5683.0
1gchk29u05e215404,8743.5
1fa6p8cf9f5327146,17159.35
1fahp2fw4ag142971,7903.57
jn8az08w94w342475,5150.0
1n4bu31d8vc204427,719.875
2g1wt58kx69406394,6074.5
2t2bk1ba3ac023984,16862.42
jthbj46g272048498,10647.25
kndjt2a68d7505758,11052.5
1fmjk1j50eef50769,-5433.23
3gnfl4e56cs652025,15301.395
3fa6p0h71dr346223,10884.51
5tdzk23c58s160600,6918.25
2g1wf5e39c1152031,9161.0
jn8as5mv5cw384980,15691.25
1g1pd5sb4d7213747,11964.14
1d3hb18p89s796686,11390.03
2fmdk3gc9eba20228,20838.07
1n4al2ap3cc138143,11327.5
jn1cv6ar4dm751750,24292.25
3gnfc16008g116764,11849.0
2fmdk49c07ba86818,6084.0
1fmeu63e48ua10731,9940.5
1g1pf5sc0c7144346,12313.5
1fmcu0f7xdud21513,17175.75
jm1gj1v6xe1162637,13494.3
kndjp3a50e7069250,14615.75
1g1pe5sb0e7120318,12569.0
1g4hd57228u141597,6990.75
jtmbf31v79d014924,13724.64
kndpbcacxe7641769,17787.0
1c4njpbb4ed916965,11666.5
2c4rc1bgxer211458,19254.52
jnkbv61f67m811545,7185.5
5npdh4ae6dh334120,11762.5
5npeu46f06h009600,5085.75
1ft8w3bt1bec30601,16124.44
jn8az08t85w316859,5526.0
4s4brbcc0e3328584,21392.75
1fmcu0gx5dud91645,14362.19
3fa6p0h76er171775,14425.0
1b3cb4ha9ad651960,11938.32
4t1bf1fk9du257271,12355.0
jn8az1mw6cw223437,15722.25
1ftzf18w2wka47113,1463.75
5n1ba0ne8en601463,13482.3
wauacgff5f1002102,18843.74
1gcec14x48z225796,12662.0
1n4cl21e39c156951,10012.89
1gys4bef8cr203105,-122.54
5npeb4ac3dh599890,11018.0
2t2zk1ba4dc111512,-3472.44
1fmcu0dg4cka84384,14034.255
3n1ab7ap1dl716341,12513.25
2c4rc1bg5dr658066,16423.005
waudf78e27a237566,6235.5
waulc68e74a126568,4970.75
4t1be32k43u677393,4509.0
2g1fc1e3xd9231017,17273.325
2c3ka43r58h244486,9506.14
2g1wg5ek2b1304881,9149.0
jnkda31a82t013117,1783.25
5npeb4ac4ch432582,12040.75
1fmcu0f7xeud29709,19031.82
2c3cdxbg8dh678280,14065.75
1fbss3bl8dda34220,15196.675
1c4njrbb1ed534047,14167.64
1c4bjwfg1dl573720,1892.06
1hgcg32462a000528,2294.125
2d4rn4dg4br692850,12908.64
4t1be32k45u630657,6414.75
jm3er2bm5b0353934,14720.25
jh4cu2f41cc014529,15912.5
5tfju4gn0cx025672,17273.62
1gtds13e278133671,14709.82
1ftrx14w67na05644,9005.25
jf1sf65521h730094,2118.0
1g6kd57y18u200995,4508.75
3gtec13c49g189625,17877.75
1n4al3apxdc139927,13342.28
1c3cdfbaxdd302523,11065.0
3n1cb51d45l594837,4867.25
1hgcm56653a030038,5746.75
4m2yu56116kj01382,6490.5
jtdktud38cd518740,11656.25
3fadp4bj8dm183750,13565.75
1g1pc5shxc7202354,11307.5
1n4al2ap7cn503427,11841.26
1n4al11d33c197886,4415.75
1g6et1290xu604023,1288.875
19uua56663a082095,3961.25
1ftpx12594na22824,7661.5
1c3ccbbb1dn674055,9442.75
1fmjk1h50eef13470,5775.9
sajwj0ef7d8s88693,16496.83
jn8ae2kp8b9003677,13529.34
1j8hs58n15c583400,5382.25
2a8hr54p58r782397,9242.14
wdbpj75j33a034064,5845.5
jn1ca31d3yt525547,1418.625
wbaph7c56be679900,18859.75
5npec4ab1ch500311,11600.5
1nxbr32e23z149687,4237.75
3fa6p0hr5dr116816,12312.21
4t3zf13c12u507537,3762.75
wddgf54x59f266941,15055.0
3fahp0ha4cr135746,10178.0
1c4pjmakxcw136317,12251.785
1fm5k8f88egb84979,24351.64
1c4pjmak9cw167154,14033.82
wbabn33441jw48721,3249.25
1fmeu5d87aua31212,19737.24
1gc1kxcg0bf126732,17282.54
5j6re3h4xbl039921,18798.5
wmwsy3c50ct144223,19413.57
1gkkvrkd7dj225325,18960.575
3fahp07zx8r127956,4942.25
4s3bmbc60e3038410,18166.25
jt8bd69s040195591,5943.5
jthbk262775026548,8814.5
5fnyf18417b025760,9961.25
4t1bg22k0vu112548,1056.125
3gnfk32319g127546,17642.07
5uxwx9c55d0a15294,21602.075
2fmgk5b8xdbd22458,21102.5
1ftpw14525kc77222,6101.75
1g8aj55f06z185886,5407.0
jtjjm7fx5a5003662,7231.36
1fa6p0h71f5107311,16418.0
4t3bk3bbxau030414,9668.25
3fa6p0d91fr154231,16109.25
waurvafd2cn011854,5872.64
1fmdu75w82za90519,2631.0
5yfburhe5ep089661,12635.5
4t1bg22kxwu389693,1030.625
2c3ca4cdxah163059,8358.0
1gccs149178121802,11104.5
wddlj7db2ca012315,-5970.27
2a4rr5dx7ar436346,12380.92
3fa6p0g71dr262601,10617.505
1gker237x8j297224,7625.5
2g1wt57n491310517,4657.0
1hgcg66852a043997,3612.75
5npdh4ae6eh504042,14242.25
5npeu46f99h437296,5925.0
yv1ts94d1y1073869,1268.0
wdbjf65h2xa853748,1254.875
1g11e5sa5df328521,11193.5
