vin,sellingprice
3c4fy48b04t221929,1993.436950363639
3lnhl2gcxcr830846,19173.649881949576
1g4ge5ed9bf346147,9310.994752107072
1fdne3bl8cda87395,11107.644998231235
wddgf7hb5ca665007,22171.50034439469
jteds42a582027232,12007.15474492139
19uua8f25ca012568,20104.763459909642
3fadp4bj7em191470,10706.249743694789
1ftfw1et6cke26110,23600.983695250587
5npec4ac4ch403838,12031.33576069287
wbafr7c55bc804213,23256.895111147394
1g1pc5sh7c7305022,9599.7376355804
1g1pc5sb2e7155481,11747.698162297018
1gndt13sx72260181,6469.6312226407545
2hgfg12867h512271,5802.994103508123
3fahp0jaxcr183715,9478.847093093635
1fadp3f23dl297248,11096.408072567046
3vw567aj5dm230380,20395.54001248413
4t1bk46k59u582097,8663.58016501418
4t1bf1fk2cu511773,12861.408071049025
wba3d5c53ekx98993,-7353.948223532076
1c4pjmbs0ew161728,21975.834329715726
2c4rdgcg9dr678092,12890.829694934544
1c3cdzcg6dn709396,10705.413663020267
jn8az1mu1ew410912,21419.506410517657
1fmeu31e98ua31138,14044.276535930623
3g1tc5dg0bl148480,9701.294105741019
3c3cffar8dt633113,8552.331261668487
3fafp07z46r224297,4725.180512223063
jn1cv6el2dm981874,23748.004002355618
3c6ud5dl6cg269134,18677.147998196055
wdbrf52h97a940189,8979.82840970995
5j6re4h71al086592,12954.9919150793
1fahp2e88dg230137,15768.792945457493
4m2cu91118kj10692,8485.347706272192
1j4ba3h17bl599379,22460.560438372857
kndjt2a69d7557416,12715.35371889277
4t1be30k26u669929,5890.961580753403
4t1bf28b11u115091,2622.8980033902753
3c4pddbg8et250780,18679.452170395823
2c3ccabg6dh547428,19408.840769767383
1fm5k7d83dga73851,23819.481182794865
5npeb4ac4bh145922,10606.433680455933
1ftsw20p26ed43839,14481.56927342281
wp0aa29974s621857,6300.3176635185
3gcuksec6eg453634,22513.576827842975
3fadp4ej9em103241,10620.885718870142
4t1bf1fk3cu029068,12426.96617828985
1c4rdjdg5ec530964,25143.101455842796
1fmyu93115ka05232,4301.80508314012
jtjzk1ba5b2004384,24036.990292603306
5npeb4ac1dh573840,10932.349087446946
1ftne2ewxeda10129,21394.167164443083
1fm5k8d89egc35926,25895.581437986493
1g1zt548x5f143868,2720.541177583911
1ftfw1et0cfa93508,21952.85523063247
2fmdk49cx7bb70581,7899.2506265909415
jt8bl69s510005847,5572.840254164909
2c3ccaag6ch233035,16110.495617283317
1hgcm66365a046957,5176.116684152385
1g8az52f34z196648,3902.89734293315
yv1bw982081041522,7468.920647071074
3vwdp7aj9cm364414,12363.463727856313
1zvbp8em9e5238306,18645.43404676514
2t3jf4dv8aw033289,11423.443036725987
wba5b3c5xed537772,-10574.278144215044
19xfb2f52ce013105,12280.456608171547
1fm5k8d88fga44242,1314.8235931684994
knafe121265248928,3518.486808383851
1fmdu72e22ua67228,3632.877843679171
1gcvksec8ez192382,21443.842042648444
3n1ab61ex7l708008,5260.9358694269795
3gyfnae33cs503629,23588.807104362713
1fahp24w78g111498,5492.270935213927
jnkcv51e13m315343,4093.43185452093
jn1az0cp6bt007994,9333.30946807874
1n4aa5ap1cc800664,17723.788180183285
1fmzu63e22ub09850,3726.2118725437613
wbadm6345ygu06010,3158.9519453749926
1g6da5e51c0139433,18308.77717629686
3lnhl2jc5cr833971,19133.140935063137
1j8hr58215c587660,4348.163793869137
5npeb4ac2eh824527,15162.58607246843
jm3ke2cy7f0437338,20903.548578011265
1fmcu9eg8akb88442,11412.035780757897
3c3jy45x17t506836,4790.407192068732
2c3ka63h56h111095,5286.797959362956
3fadp4ej0em108263,10706.249743694789
1fahp3m2xcl377326,9973.60226635507
jthbl46f775027436,18503.225123347383
jn1az4fh8dm790096,22068.6688801877
wbakf5c50ce657493,22601.59538072302
jm1bl1vg9b1453798,8910.656628906367
5xykt3a69eg523152,17123.342715110448
4jgbb5gb1ba674724,24166.568602430867
3c4pdcab9dt594844,15407.780099450261
1fafp31n37w334652,4568.577713368939
jthbd192320063909,4889.270067624093
2g1wg5e37d1235956,13085.481447538465
jhlrd78442c052103,4824.405558308317
19xfb2f54ce058224,10843.673495131892
1c3cdzab9en224291,9639.238269917914
2b3ka43gx6h512148,4593.255506027545
5n1ar2mm0dc617580,20551.026453279275
wbapk5g59bnn79158,21046.15011333394
4t1bf3ek7bu202425,10604.327494607067
jn8as5mt2cw294362,14330.16526909857
jn1az0cp4ct023418,11218.85144848378
1n4az0cp4dc401743,12441.485298215526
1g6kd57y07u152422,7306.5649435000405
1c4njpba7fd124088,17618.446999349944
2g1wg5ek6b1129308,8062.759654338042
1d4hs38n73f528704,2597.217067625801
1hgcp2f66ca236653,12926.106525472442
wdbuf56x27b124222,10179.206820720836
1ftnf1cf1eke27290,23857.76043668673
kl1td5de3bb263604,5687.626898343176
1c3cdzab1en180982,13368.496855788606
jnkda31a92t001431,3166.53002597006
1g1yy34u655117840,21553.399772032626
jhlrd68525c011587,8920.584208109067
1fahp2e88eg113336,18832.176995356145
1ftex1cm4bfc22627,20517.880935387722
1g1jc52f947271820,2003.4573707715826
1gys4bef0br321633,7870.921863432334
1c3cdfba9dd305753,9914.087407916579
3n1cn7ap7el864950,11114.913748487928
1ftfw1ef2ekg27077,25273.99032466735
shsrd78936u437307,9163.706198924245
1hgcp2f41ba130995,10892.394472356564
1n4al3ap0ec318916,15225.100816848524
3fa6p0hr6dr229609,12833.00396690636
1b3cb3ha9bd182929,8194.187125728853
1b3el36t64n337296,5089.442632607322
1fmcu0dg7ckb99495,16642.461237604744
5tfjx4cn1dx032144,25737.670941167253
wa1lkafp5aa091533,17267.901051988752
kmhgc4dd7cu191208,19545.459468004163
jn1cv6apxcm629648,21291.469226237736
kmhct4ae4eu688764,9050.100486161446
1fmhk8f84cga91984,22949.271799710346
1fmeu75847ua36466,6917.963866946616
1fmeu74e96ua54919,7189.337987493555
1fafp444x1f140653,3548.2018533565824
2fmdk3jc4ebb00853,22388.988177950043
1n4al21ex7c221055,6676.723746261317
jn8as5mvxbw313255,12800.021656012588
3n1bc13e58l424191,4601.891355189105
5fnrl38429b054146,12531.217476118683
5xykt3a66eg496332,17068.75071232179
2g1fe1ev5a9138316,15647.364496281414
1gnkvjedxbj223601,14714.148821437102
1hgcp2f30ca048328,11305.139912706469
1hgcp2f30ca005947,12472.489163489026
4t1bf1fk7eu776255,15414.98459245425
2c4rc1cg5dr590169,18295.18403431122
wba5b1c59ed484504,-8518.805953818115
4t1be46k07u078724,5780.594489693573
wvwmp7an4ae535255,9220.433247169894
kmhgc4dd2cu180813,19590.54532045328
1fahp3f28cl183195,10365.547604386244
wddgf8bb8br152168,16915.01507745603
1ftfw1et0cfb75609,23895.569001685366
kndjd733465575866,4519.568491447298
1zvbp8am9e5229630,18151.7813188123
2t2zk1ba4cc067915,25289.283224545532
jn8as5mv4aw102468,10533.338621344792
4t1bd1fk1cu016762,18958.406213727445
1g1zb5e16bf109622,11243.51675659283
3vwbj71k58m185893,10906.74677757134
1g6dh5e55c0141925,19300.18573219439
1gnfk16307r353928,14529.821740357263
1g8ju54f93y535347,1242.1523583327707
jthbf1d20e5008424,23496.479332491897
1n4al3ap7dc129792,13581.744308128933
1hgcp2f61ca242604,12429.31349188052
salsk2d46ba716497,-6594.491737189124
ml32a4hjxeh001260,8980.068598989063
5lmjj2j50aej10275,21206.92312005262
ja32u1fu7cu025955,8910.471461042463
5j6re38529l035235,13480.99432164916
1zvbp8am7d5260843,17159.40823155987
wbadx7c56ce744607,22754.690511147965
1fa6p0h70e5399404,15589.560639741183
1n4ba41e34c894741,6527.020458353851
1j8ft47028d731931,9189.507906828707
1c3ccbbg3dn703289,10977.305804957788
1c4rjfag8cc222016,23667.07447673963
wbaxg5c57cdy28264,25459.442352268958
jf2sh63639h760699,12854.02701806266
1fmcu0gx2dud66279,15331.569485653406
1zvht84n185151990,11659.187256652916
4t4bf3ek9br114563,9467.722659597865
2c4rdgcg1er321300,16890.53186097542
2d4gp44l76r852398,4333.242629263333
2c3ka43r37h833275,6311.098675221437
5xxgm4a77eg350009,15718.993575192557
1ftne2ew4eda20090,21285.806538683115
1ftww31r58ec90032,20828.3787089134
wbaka8c59cc447048,3223.0466749495226
jh4cu2f49cc025116,18449.99107477136
wba3b9c58ef588055,7301.439206014337
jtebu4bf8dk163958,20827.109402054833
3gcpkte35bg194634,22801.22475237259
1ftfx1ef5ckd14695,21978.698734716483
19uua9f52ca006615,19155.54095343987
1ftnf1cf4ekd16359,26048.12519714523
jn8as5mv6bw309378,13263.872385970419
1c3cccab6fn536649,16836.88526846872
2c4rdgbg6cr349219,10369.438900040199
jtdkb20u463158060,6219.069743089289
1n4al2ap9cn454361,12691.466089854348
knadh4a35a6654353,6714.945456792629
1g11c5sa0du150678,12899.594747720039
5xxgr4a67cg028508,10108.656345429888
2hnyd18656h520778,6143.035689351326
1n4al11d95c310338,3543.9626244681986
1g2zm577284165231,5566.657276782585
1d4hd48nx4f164201,5820.336505801846
1gchk23d77f117198,14427.262635697374
5fnyf4h92db008880,24420.35866393477
2c4rdgcg9er320167,17279.96015846327
waukgafl3da059746,-16685.0339946241
2g1wg5e33d1152962,11555.481527545633
1zvbp8js9b5145480,-10050.37835937514
jthbk1eg8c2500607,22862.31622567332
1fahp3m26cl4e5276,10325.729974246658
1c3ccbbb7cn106598,9774.146160789373
5tdza23c76s552686,7386.9814187440115
2t1br12e2xc107631,1641.844762855204
jtebu5jr9c5093157,21337.576857534703
yv1ls61j9y2634824,848.001186473437
1fmju1j5xdef12264,14004.872454049262
5gadt13s862277490,6373.189222129963
1hgcp26348a161416,6321.098979380926
5tdkk3dc6ds375757,19815.359957187975
jthbk1gg9d2026939,21613.382534078835
5uxzv4c51d0b19660,-16510.55543579733
yv1rs592872607467,6449.835788829277
kmhdh6ae1du012899,6050.205528089027
1j4pn2gk4bw573562,11497.11445220003
1z7hc38k06s567795,5701.137206177592
1n4al2ap5cc174187,12852.167347661367
wbavd53508a285526,10918.909168902832
2cndl13fx76070486,5440.101815983286
wddgj4hb8cf741268,22214.832264923658
3fahp0ha8cr205359,10827.003683029947
1vwap7a35ec022564,16026.144334027606
1fmcu0f73eud69498,19204.331189111603
jnkcv54ex7m910015,8660.584724423881
3n1cb6ap4cl638946,9431.740168654142
1fbne3bl0ada07092,11971.46500519383
5j6rm4h70dl067622,24081.770962390976
wbaek13486cn78744,16647.403021216873
1n4al3ap5dn522985,12119.34413494932
1c3lc46k37n592208,4300.512698022914
1fadp3f26dl232569,10174.038305908816
2c4rvaag6cr391191,15436.272560663838
2c4rdgcg4dr754379,12890.829694934544
1c3cc5fb0an154498,5305.997678202301
yv4940dl7e2517093,22636.46012906985
wvgef9bpxed007777,6435.002452480789
wddgf4hb7dr260770,22445.237774499154
1g1ja5sh7d4183261,9881.651018756094
1n4al11d64c157447,3452.133650042966
2g1wc5e30d1113256,10832.121252389317
jhmfa36246s004114,5161.721852664801
kndmb233886204874,5280.903007244926
5npdh4ae6dh346817,11480.437288737965
ys3fh71ux66003399,3830.3547546664513
2hgfa1f59ah318715,7396.524851051061
1g6dl5ed6b0167499,19385.33311988232
3vwhp7at5dm692868,10926.479178793286
2hgfb2f51dh543301,13283.566914926607
3vwrz7aj8am034454,7360.956110777351
1n4al2ap0cc125074,10793.678649632617
2hnyd18634h553839,6355.832238950164
2c3cdxctxdh682231,17312.39111434012
1hgcp2f36ca197603,13120.210576756263
kl8cd6s97ec403150,7945.101097457309
1d7ha18d25s257224,6840.646857997683
1gtr2ve71dz167389,23204.896455432376
jn1cv6ar9dm351196,21896.918548359507
1c4rjfjt0ec588228,24236.384157552555
5npeb4acxdh526628,13103.926069509085
1zvbp8an8a5159461,9229.32049883823
1b3hb48b07d332129,5167.211286156824
1fafp34n37w283360,4767.674022198989
1j4ga391x9l706276,19264.145918623242
wddng7gb7aa321374,5841.446248800613
jthbn30f210023280,5508.686647329981
2c4rdgcg1dr651372,12890.829694934544
1fmdk02165ga29398,4781.059023508203
1fmcu0gxxdud09022,15820.219164820508
1j8hg48k57c661892,5942.785796522761
1g2zh57n984241871,5424.890653886334
5fnrl38835b046022,5025.288306650199
5j6rm4h58cl045008,22261.276930505886
5npdh4ae1dh277938,11835.59880264187
5fnrl38287b054325,7152.432026951316
1fadp3f20dl361701,11067.055275778688
wbapk5c50bf126885,20825.441967686776
1g11c5saxdf241669,12227.548943817459
1gndt13s762171425,3565.8695142477272
wdcgg5gb8af410648,19193.019728723233
jtmbf4dv9c5052142,15613.762574867233
jthce1bl9d5004180,18850.76066910772
1ftyr14u16pa90447,4631.2186347328325
2fmdk4kc9dbc22322,20803.731404816834
19uua66266a051498,5537.013189082156
2hjyk16587h513097,16550.848285072607
jteds43a592071506,15393.487334700876
5npeb4ac6eh812199,14287.829192846473
1g1zb5e02cf368004,11734.311725769427
5xykt3a67eg501232,18064.922426154026
1ftsw2ar4aea56821,18116.477690756765
2hgfa16919h518308,8046.898891085188
2hges26784h558567,4185.282642448663
2g1wt58k369138286,2984.771347953634
1g1zt51876f207158,3547.729489909858
1gccs19w418144948,1202.2617244510675
jh4cu2f60ac043549,14123.386290779708
4s4brbcc2e3279713,22508.584918113545
jm1bl1l8xc1612096,11975.43696700661
1gnds13s162302397,3735.125474862686
2c3cdxbg8dh719782,14600.522931430229
2d8hn54x08r145728,5875.847476807213
4t1bf3ek8bu673659,9550.677036863472
jn8as1mw4cm156353,24441.535334835156
kmhct4aexeu483076,10010.034694154496
jtdba32k160026282,5974.324648257799
knafx4a6xe5222827,11969.444854838439
1fadp3f27dl247193,11062.000370016638
3gtp2xe20dg153698,23945.45859044054
jthbf5c24c5179876,21829.191368956766
2ckdl63f666052835,4563.473985871743
1g11j5sx0ef226867,15174.65212181756
1b3cb3haxad545401,7531.865728982788
2fmdk4jc1dbb35788,22366.14974387305
jm3tb2ca9e0431863,20327.594758491032
2cndl13f986349753,6381.983126359528
1fmzu63k14za57414,3682.099545843653
kmhec4a46ba004987,10025.021273157196
waurv78t29a033456,14424.594778225644
5npdh4ae5dh175753,10830.636629278513
kndjp3a54e7078601,15418.478487653229
jm1bl1vg1b1456033,9247.016021161257
1j4nt1ga1bd271382,6468.875635237305
5npet46c49h551134,6231.234693434123
1g2ne52f23c163455,2032.1004165583636
1fahp2e87dg112984,15767.636128700378
yv1sw61t142434824,3332.48269969556
2hnyd28428h517229,13920.02554230878
2c4rdgcg5er476951,16890.53186097542
jthbf5c29b5137766,20636.589033124113
5fnrl5h45cb021967,22963.40212550821
kmhd35le9du086643,13883.851638081032
1fm5k8gt4egb22787,25341.746523319336
1gnskjkcxfr158390,-6730.344213438719
5xxgn4a70cg029696,10443.830941700277
1n4al2ap8cn570683,13001.256256548051
wddgf8ab8eg167609,24772.25955800387
2c3cdyag5dh660178,22696.891343657982
2g1wb5en4a1124745,8183.7461464587
5npeb4ac5dh805405,11331.910835046247
3fafp31z84r115851,3401.632951970896
1b3es66s55d261878,1676.8629467991123
5tdza23c84s094332,8065.93645046946
2c4rc1bg8er359771,18983.319336996155
jn8az08tx6w424160,8673.343932630412
3fahp0ha4cr312358,9736.274404538644
5npeb4acxdh753575,11629.771678426157
1fmpu18l9xla91734,2019.8189189615605
1j4ba3h13bl624102,22767.866046373783
wauw2afc2en055746,-5458.232780106933
2gtek19j171653288,14651.385048174621
1ftne24lxyhb28427,2903.21642432676
jtebu14r668063461,12165.307993977607
1ftfw1et3bfc27524,19461.58818325549
2b3la43g87h648266,8606.939031947053
1gndv23l36d207575,3897.43000444703
jtjht00w974027406,8924.416097691097
1n4az0cpxdc406283,12441.485298215526
kndjn2a2xe7065048,15087.714109151257
1hgcr2f39ea176466,17922.168020033932
1c3bc1fb4bn531095,8763.093991494721
jthbk1eg7b2433545,21262.91492937701
2c4rc1bg5er395045,18395.0142239352
1ftlr4fe1apa78650,7126.987925247179
4t1bf3ek9bu152045,11902.962646851614
1gcek14t5xz110509,5347.822368803611
1fmcu9e72bkc31822,12217.707350554883
1d4gp24r86b617984,4485.117046947887
3gtp1uea8dg252357,23797.781904643198
2g4wc582371162476,6430.005674368239
2g1wg5e33d1216711,11715.77079674451
2t3rf4dv3cw180609,18501.577886453408
jn1by1ap2cm333416,24037.280238976105
2fmdk4jcxcba88954,20175.040268512064
jn1az0cp7ct024790,11119.297297631496
1hgcp2f64ca037696,12602.963933241452
3fa6p0h93er279496,15720.768653563046
1fmcu0gx4dua02977,15418.298003784274
km8jucag0eu829068,12191.586929862944
5tfdv54117x026563,7531.976647396748
wp1ab2a29dla84509,-27770.63611618286
jh4cl95815c803766,7203.17780705003
1ftyr14vx3pb41450,3980.108673163324
jn8as5mv0cw712113,14119.455833905657
1fm5k8d85dgb11330,25322.793767580573
1g6ab5r37d0130763,19910.04213055803
2g1wb5en0a1128453,5510.280059509816
2gkaltek5e6103893,22865.325894079862
jtjht00w933525282,3442.511648926081
wba3r1c50fk193549,-23355.234574811162
1d4gp25b65b252253,2658.6492117029866
1n4al2ap9cn439925,11062.077896912264
5npdh4ae3eh508968,14299.920850590443
2gnalbek1d6199646,16484.67359012495
1fahp3f23cl466958,9357.336048164281
2t1bu4ee7cc822569,10724.487278061457
jn1dv6ar6bm651652,17949.403260843905
5xxgm4a76cg070983,9919.151935206748
1g1pe5sb8e7188107,12480.19936686539
5npdh4ae1dh321503,11817.94486972052
3fadp4ej6em140036,10015.075004943668
1n4al2ap6cn505511,9736.603330151327
2c4rc1cgxdr723881,17304.704815455225
5npdh4ae5dh342919,11776.75689813242
5n1ed28t21c523892,4512.1068711133275
1ft7w2bt3bea35251,17847.2629911732
3fa6p0hr1dr384181,14230.24434211743
jn1cv6el5bm260977,21816.217302673947
1fmfu18l93lb88485,5525.692165499734
3vw2k7aj5em224319,12219.110235037551
1n4ba41e84c872976,5221.131300007191
1c3cdfba3dd288822,11749.764639134148
2fmdk3ac6aba48815,13394.311375538891
jtegf21a120042563,6468.418632847813
jn8as5mv6bw298012,13263.872385970419
1fbne3bl7eda14885,18660.61159088509
5n1al0mn2dc300902,22750.057736484043
1g1pc5sb5d7206146,9390.447534384266
1g1jc5sg7d4174433,9697.041907583443
5yfburhe2ep063759,11090.421966764907
wddgf4hb8dr295804,22416.715546046107
1c3ccbbg9en204496,12280.241077639746
1c3cdzab9dn642865,10721.031291823449
1n4aa5ap4cc855917,18275.845796265912
jf2sjaec6eh516758,22617.200044064783
5fnrl38756b103362,8056.044048238553
wbxpa73494wc40773,9980.681073321906
4s4brblc9e3233750,22508.584918113545
jn1cv6ar6cm971549,20810.779493201917
1gkkrped6bj109888,22653.614936053513
2c4rdgcg7dr688409,12930.181602460774
3c4pdcab8ft580209,14909.461327458705
1fmcu0g93dua41710,14984.89832293345
1vwas7a35ec023972,16980.72882895205
2fabp7bv9bx102218,11293.012456058725
yv1672mc9cj123889,22627.200611959277
jn1by1ar9cm391363,23855.610232661587
4t1bf1fk8du640392,12050.728414530951
3n1cn7ap6cl867190,9391.842020817046
1c4rjfbg1ec453213,25241.694314020315
kndjt2a53c7422034,9365.430486945252
1c4pjmds9ew284098,22994.348244091998
jn8as5mv1bw307697,12149.026758795786
jm3ke2cy5f0440349,20546.740531675252
1c4bjwfg9dl520764,21825.90737288062
1ftfw1ef3cfc66657,21057.37944288732
1g1pe5sb0d7161207,10390.263211551914
2fmdk3kc8eba71629,22367.559940934025
1gkek63u83j317562,5618.095496777504
4t3za3bb2cu060866,16603.580327982767
1n4al2ap5cn454566,12847.854412491666
1g1pa5sh6e7230760,12480.19936686539
1gndt13s282138593,7492.073275591849
1g6dp577x60110482,4888.320051299939
wdbtk56f18f241783,12283.30560029364
2t1bu4ee2bc734916,10855.777140422446
1g1za5e05cf388055,9246.321242011232
wddgf5eb4ba514179,16025.382940663934
2lmdj8jk0cbl00167,25693.06208086849
1n4al3apxdn496609,11804.017136412034
4a3al25f88e019007,6419.643855197417
19xfb2f59ee202952,13776.268629870914
knaft4a27b5443399,7372.898398643573
wvgmm77l76d028051,7341.181605539586
5npdh4aexdh302416,11771.347380864403
kndmb233286246098,6426.599722852974
2a8hr44ex9r516173,8455.016540908737
knafu4a20c5510178,7235.978048478587
1gtjk33678f205842,15279.618644671189
2c3ccaag7eh289357,18903.38398387247
1fadp3f24dl285755,11067.055275778688
jn8as5mv8cw390224,14745.335839814874
1c4rdhag6dc582812,19440.393425317416
1fahp2ew1cg105655,14529.789910663347
3d7lr38c15g829333,17141.662792705676
1n4al2ap8cn405751,11822.573828191986
1ftfw1et3dkf73325,21168.869426501566
wdbuf70j45a719981,8855.513401381391
1g6de5e57d0147235,17669.703786258993
1zvbp8jz6d5277323,-24237.209853696477
jm1de1ly1d0160565,8318.552524902645
3n1ab6ap3bl722777,8191.672863027019
1n4al3ap6ec103394,13779.773761911852
1c4rjfat0cc210892,21845.01174101084
1ft8w3dt9fea86282,-8726.825465694947
1lnhl9dk7eg608991,21296.305102101862
4t1bf28b62u252643,3143.79450726743
wbaph5c53bf093931,20026.157444089495
wvwdb7aj4dw127834,12886.220394630782
wbxpa93416wg84132,11949.233157540835
1c6rr7nt4es316464,24401.441790602854
jhlre48778c019126,11361.976695019557
19xfb2f54ce026728,10843.673495131892
1g6ag5rx2d0171645,19618.60252593575
19uua66236a070381,7786.757461455813
4jgbb86ex8a373813,15005.474632130221
1fm5k7d95dga09769,25127.96936490712
2ctalhew7a6256933,11077.38382182893
3fa6p0h98er345296,15444.609258232367
3vw2k7aj2bm012540,9533.185512830254
wddgf8bb1br158412,16349.721928705698
1g8ju54f13y568018,1242.1523583327707
1b4gp25321b186099,1248.48063143718
3gnbaafw6bs642281,5641.31422214722
2g1wc581469260971,2984.036230351463
ml32a4hj7eh001393,8914.124594100525
2c4gp44r25r375881,3615.3315181212993
jhlrd78824c041610,8893.743730503234
1c6rr7ttxes367485,24003.761137816244
4t1bf1fk4cu138316,11514.791215060504
5n1ar18u66c676947,6345.94143393596
ja3au26u59u021784,5112.952878425245
1hgem22925l057566,3082.485686527567
1hgcp2f47ca184366,12429.31349188052
jthbl46f985076686,20075.959692055963
2fmdk4jc4cba76282,20035.941953441754
5n1ar18w96c667726,6420.677035484501
jm1bl1uf8c1661701,10740.664377316425
5gakvced6cj148287,16214.731015351463
1g1pc5sbxd7201797,10784.829588372928
3fa6p0h9xdr289957,12352.13724590652
3n1bc1cp2bl446898,7311.332687637462
5n1an0nu3dn810096,19674.496435917794
4t1bf1fk3du639912,11326.37207088697
waujt68e85a073940,7756.313318530173
jm1bl1m61b1465212,12123.044884050629
kndjc733565645541,6038.60728940169
5xxgn4a75dg117631,12822.985857010493
1n4al3ap9ec179630,16326.693012888813
jn1cv6ek4dm922204,23707.419959807135
5n1aa0ne2bn621697,16749.525336745035
3fa6p0h79fr184795,15236.900617185012
2fmhk6c80dbd35308,20161.412532514492
wa1ay74l87d044545,14357.402031476675
1gnek13t71j110395,5597.378744981178
wba3c1c56ek116491,15257.084833932076
jm1fe173340140714,7712.906667914944
1j4fa24147l231668,15610.706049790331
1g4gf5e39cf145015,10737.217889494825
19xfb2f50ce374848,11811.97892869619
1b3el46x65n582741,2663.381458886335
jf1sg69626h722102,7994.573661377075
5uxfe43539l270425,17979.09737323245
jn8as5mv5cw376183,14114.847299037147
2g1wc5e39d1217793,11773.411738068698
1fmyu03133kb47669,6292.616993044456
wbavb33556ps18912,9169.035379092426
1g1ad5f50a7166089,6125.276631996056
1g1ph5s98b7158234,7438.268064513225
5npec4ab6ch449808,11973.310532958267
4t1bk1fk5cu505509,12882.73169881298
wba3b3c56ej983250,-8240.388375104118
1j4ba5h16al102154,20158.675433095646
5yfbu4ee3dp098400,11632.114013598397
1fahp2dw0cg143251,13770.600160374172
wbafu7c51cdu66013,24464.794069172858
3fahp02107r154700,6325.076658463301
wvwbm7aj7cw259924,10097.804670902748
wmwrc33494tj55209,6751.7296932700265
1gkek13t45j180018,7839.910229088708
4a4mm41s54e010764,3037.5602058024724
3gnbaafw9bs643912,5956.182352399621
5uxwx7c53bl733522,21754.35164499305
1fadp3k26el314339,9930.258099666116
1fmzu62k94uc16971,4840.0908961396735
wvwdb7aj0dw084240,10364.091788681311
1g3nl52f32c270630,1111.5651826284047
1fmeu73e56ub33361,5677.9211446702775
jn8az1mw2ew514956,21449.93545052505
1ftne2ew0eda13749,21230.84766027447
4t1bk36b17u192413,8350.090643154112
wbaka4c59cdx20217,-7128.430045016743
1n4aa5ap8dc811730,15150.513631788825
4s3bp616057360488,6680.361273005744
1c4njdbb9ed518651,14741.967096227607
jn8az08w95w441539,4896.207267246827
1ftfw1et8dfc22418,25609.798368217627
1c4rjfbg9ec219983,23003.841871063698
2c4rdgcg3er321542,17247.359888716637
5npdh4ae6dh226600,11568.454398126554
1gnukhe35ar262064,17453.56356163025
4jgbb86e68a300986,14851.326411011385
2c3cdybt6eh263768,24955.493999490907
2hges26783h557921,3510.10107600665
5npec4ab7bh316652,10825.443427503276
wbanw1c52ac166566,16206.173948542106
3fahp0ja1br214977,8647.081840682251
1c6rd7lt2cs120862,22918.67619697595
1n4aa5ap7bc839211,17633.49657232209
2c4rc1bg7er292211,18149.47728379128
3fahp0ja8br237320,9221.80743617473
1c6rd6ft0cs333296,20912.19618641692
1n4al2ep2cc132473,12852.167347661367
2g1wg5ek1b1305536,8242.55591473866
2t1burhe2ec055192,11648.181231386534
wbapk5c56ba662074,19887.58135973988
jf1sg65618h727994,10469.52020498695
3lnhm26126r668597,6677.341576007198
1j4fa54148l537045,18581.178165901987
4jgcb65e86a035835,6712.606089100859
kndjt2a64d7608935,10454.30047447136
1n4aa5ap6ec468756,17403.991910389075
2g1wg5e37d1233740,10570.136694275587
kmhec4a45ca035424,18135.7835594394
5gzcz63b73s878387,2440.151696241004
3gcpcrea4bg304071,20893.763125878253
zfbcfabh3ez025596,11621.543505392807
1ftex1e84afb50259,19690.48736377454
wba3a5c52cf340957,22944.6757379243
jn1by1ar9bm374643,20363.083868551934
4t1bf1fkxdu275729,14198.314059576309
2t1burhe2ec072333,11097.52809330154
1g1jc6sh6d4217402,9963.969660605342
1ftne1ew7cda98547,17034.66814033658
wdbsk71f97f123980,14214.902515809565
1c4bjweg4el163092,21283.38549897809
1hgcr2f89da041904,17537.146800686693
wbalm5c57be377854,13874.60320948658
3fahp0jg5cr367237,10664.386836871183
1fmcu0f78dua99019,16341.276365214424
1fmzu84p4yza48959,2898.4189534162506
3g5da03l76s605906,5328.7214786453305
1hgcr2f33ea063547,18603.29481408772
sajwa74c24sg14230,4313.661208054428
2c4rc1bg2er398405,18717.4969746227
wbabj6325rjd32383,4908.432478080093
1fahp3f20cl283193,10210.454599032553
19xfb2f84ce035648,11718.282248613941
1gkek63u45j137420,6972.957546216916
5tdzt34a61s054758,4281.6406374282415
5gtdn136768288370,10491.372141253649
1gnek13z42r211160,4437.176044132895
1c4rjfbg0ec199459,23341.404602031093
1g6dp577370152333,5564.003574993379
1fahp3f2xcl264554,9794.132747035881
1fa6p0h76e5377391,16403.61219083221
1g6kd57yx6u177889,5123.294467305069
5npec4ab0ch436617,12031.33576069287
1c3ccbcgxdn612339,10859.64842622109
jn1az34d26m300295,6891.499020287336
jthbk1eg2b2422078,19674.870486889078
2d8hn54p38r831388,6759.473835189172
2c4rdgbg7dr723385,12497.033773766343
1g1pc5sb7d7165194,12086.768920811779
jnkcv51e25m204173,5627.285315702909
jtjbt20x860097964,8782.711692859719
2t1cf22p72c601674,1901.5454272515035
1hgcp2f47aa191346,7983.351890225491
jn8az1mu5cw121075,19842.23845930841
wddjk7da8df010620,13574.991796994018
1hgcr3f85fa007418,18395.634303927156
1ftfw1ev8afd36013,19690.48736377454
1ftpx14557fa16322,10380.30192073579
1fbne3bl0eda82493,21292.71630223207
1fmcu0g91dud91966,15772.082778776252
5tdbk3eh9cs143470,20112.687640531236
